"1204615.0","1.0","-4208.158867936955","-416.38192255145566","179.39322474740135","-362.94686743300525","-84.858874621975"
"1201767.0","2.0","-2065.9318725606577","255.13147290189212","257.09441422757726","-10.297771847388908","-29.43012805585433"
"1113743.0","3.0","2635.5388861125757","-41.70681701414858","264.90943586216713","-8.901578856248381","-111.70719286488143"
"1108415.0","1.0","-1534.630845672984","370.55326672978003","23.942639101592103","15.370712684489703","212.15387418794032"
"1213215.0","1.0","-2136.104849081302","517.771557847527","398.9929285333648","174.26722466513866","-140.9381066692571"
"1114119.0","4.0","2095.720882183791","9.077593423253305","231.09296013102124","-63.06842356444892","-40.97166449268391"
"1116415.0","1.0","2910.6692571494623","-136.95277742466533","23.208012835012653","14.520413533659955","-24.79752272716061"
"1204967.0","2.0","-1880.809812225631","-131.23313409556042","233.21467047953342","-6.289667546217956","48.91748162754177"
"1205215.0","1.0","-3716.2529876435624","254.5508606288395","146.53368843438957","148.18860698295586","-49.368932826983844"
"717634.0","4.0","-3173.809817865618","391.6490727561663","224.05077954752886","65.26904462748969","89.18981385466377"
"400335.0","1.0","54.9940861217874","312.08475390944943","81.38251055583169","87.09768613898477","26.358884066130695"
"402135.0","1.0","313.1819506476222","205.8357946881417","-29.39828994790393","142.56324810683975","-12.605163072328589"
"401911.0","4.0","2206.996531453305","-34.97670612223927","120.39368830816089","34.49375481375165","-69.00499114241981"
"1213892.0","4.0","-2164.058856125665","-102.31181424057763","-237.26247227751625","88.72327590810696","58.34292114666889"
"717134.0","4.0","-1349.2347866347432","-449.85589202563364","-166.4329659814055","-109.00794837375965","-102.45649094822603"
"763346.0","3.0","-2500.949583327142","-145.4622060713789","-406.72262006844795","119.92585424129415","-142.54023953256285"
"314835.0","1.0","172.13265485880586","95.58518344889131","373.54879457920157","-23.910425485549833","-167.9616094942675"
"768682.0","1.0","-4402.370628119227","92.12242814947693","-411.85570408379664","-128.5682686950531","212.27663541547582"
"400673.0","2.0","1150.5355645875811","416.3136360645076","-37.797965048881835","88.26049772694823","117.37961196828951"
"401523.0","2.0","-805.8996875198549","-281.6164956342392","-263.4597986732317","-175.20739126757618","57.75976281689118"
"1203692.0","4.0","-1591.5675514914049","-301.6831145153924","-126.41079816958","-158.3137993156799","-25.458452789453375"
"402017.0","3.0","1076.1717952188649","219.38902068303366","-4.267557482303516","95.61938848082292","79.87502632317366"
"770682.0","1.0","3209.5612784918826","-153.99661486280368","-9.385228472176758","26.115625520166645","-60.7430698799769"
"717458.0","2.0","-1840.4670467354297","-852.2031032675941","-840.4998439260496","-377.0981479249914","-139.69383994485798"
"317373.0","2.0","2732.7943546971374","-58.580871090533876","28.088943492095666","-6.426832867092888","1.330159936978505"
"717046.0","3.0","-2979.606259993664","-227.9191756828336","-392.8961903868143","54.97864729010995","-175.830719785728"
"760746.0","3.0","1022.6317752211074","27.92717595052216","68.46459366829502","-13.853042855157787","9.781330738145469"
"401067.0","3.0","1946.2293080419724","57.15159557284001","23.751821758176305","58.47221613931388","-0.1538068527657533"
"1115692.0","4.0","-74.86526992700249","400.1142691404428","282.8753483345489","-65.23587852152482","69.42908361393388"
"316661.0","4.0","2120.1277681758233","62.87136522692497","127.72536710731463","-65.16865789619688","-20.99102751564667"
"313861.0","4.0","-324.4409846437453","232.47246256191013","273.53898875686417","40.03059954245079","14.598812485769802"
"716434.0","4.0","-1972.2015981684776","-559.7379175732716","-73.77580433985808","-139.90010098047915","-47.23911477546343"
"760046.0","3.0","3200.3877209923626","-20.167527200997966","-60.71972665549111","98.36598195941127","-0.677482086532805"
"716958.0","2.0","-2741.332192397716","94.16061834698328","-25.275727867342116","83.60410969205188","-28.263078708372845"
"400723.0","2.0","496.222234239","390.78973250246776","54.810903857066414","17.745537204565508","24.98768322518275"
"400567.0","3.0","1543.910212781715","168.23141763887347","-90.43799050521869","81.91608953065561","31.396475498112274"
"401617.0","3.0","622.7847424081684","-202.27588937227384","6.962861419319465","-133.259780633092","55.12728559506202"
"400073.0","2.0","1944.7370881415573","88.56201556034999","143.06484488281632","14.18719315074923","-55.251051984698876"
"400361.0","4.0","-1666.3174410862443","133.25544070452813","320.68160769407933","55.57460353092544","-247.8871283537206"
"717646.0","3.0","-3307.8518901503794","471.07031683488066","115.21106040864801","-70.22737969387299","-65.34356708332841"
"401873.0","2.0","-1642.208201840173","346.0159655433684","-236.1249413623648","75.51242780278764","53.86077810392653"
"401211.0","4.0","2030.5035479209967","-239.9978741313761","-74.58783432120006","92.3780404526444","-80.07106624328264"
