"-0.00405939089302737","-0.006767011916062715","-0.028775779352126052","-0.0512816529249247","-0.04087738540915181","-0.010991448219361655","0.005409688795860533","-0.02417556322827405","0.019737015103702918","-0.02383067989504957","0.01009282829794797","-0.019771653104810438","0.009795785895063858","-0.015176695765544621","0.010484994646388327","0.012349244062147468","0.02384877186706255","-0.027352104274944285","0.01829218163010716","-0.02226251882781114","0.013589662255724342","-0.017877192840429268","7.786402276516687E-4","-0.020408922360557136","0.019075506341063246","-0.05514113585352395","0.08279269288611216","-0.04399992500377305","0.03185805122578682","-0.026041111745564085"
"-0.0053240548735544735","-0.008109426125048752","-0.03125770187182325","-0.05613742783949799","-0.044977870851596075","-0.013385126521045919","0.005442464443006641","-0.02543337305666246","0.022944192273310654","-0.02819998643811821","0.012740844959175693","-0.026375656217006927","0.00979714187743706","-0.018995990902901896","0.010621025717931474","0.015285755319398655","0.030450040202691438","-0.035704087331812975","0.026480095978824756","-0.032203812152465636","0.02279576095217417","-0.026863228783867668","0.0050766399006444375","-0.02884336342448053","0.030155346293040466","-0.07962656033672737","0.11722695670190145","-0.062225861822237064","0.04165895246935378","-0.03738705616660394"
"-0.005970864313775692","-0.008894952783708443","-0.032327477386088724","-0.058958507049243936","-0.04698682278567606","-0.014565761464143068","0.005484508917474002","-0.025885562837344042","0.024683179399139686","-0.029995346351519542","0.01435859576918656","-0.03036932825209216","0.009234887493764516","-0.021357825815188698","0.009738191665160295","0.01711070456862329","0.033778288118704015","-0.040242205958167396","0.03142831005181762","-0.03779102530277399","0.028923465714737466","-0.031784903580966625","0.008548372571721896","-0.03305577514657603","0.03776763082008672","-0.09358360162265589","0.13701667818254135","-0.07202125438671776","0.04736314090003116","-0.04409763741914191"
"-0.006354829495781202","-0.009312690126095924","-0.03283658830938896","-0.06022858902698974","-0.04839558585386555","-0.015463052541837885","0.005288850080655126","-0.026248177279202284","0.026435985540036913","-0.031970398939091385","0.015533067449221373","-0.03292941719649593","0.008940426207445742","-0.0229402254195381","0.009874206765379312","0.018228837804716624","0.03707221923730157","-0.04428627260896122","0.034238551849419506","-0.04206412148811396","0.03198595743699152","-0.03519869093505756","0.009208722152597541","-0.03599102440480979","0.039480734889716526","-0.09979544218150982","0.1432518357882432","-0.07505169778832498","0.047210472485042565","-0.046478736272743265"
"-0.006790706470120382","-0.009746230923362277","-0.03307450827907499","-0.0608411753574476","-0.04922417936613138","-0.01645045180458539","0.005415298692029669","-0.025997650624599578","0.027523791059340857","-0.03341594309165119","0.01670234496286735","-0.035840907378691444","0.008687816472385285","-0.02438569796107537","0.00997012715265895","0.01945537774224207","0.039172613032142936","-0.04725128954922643","0.03679205927607482","-0.04614666826775826","0.03485430747989484","-0.03778244004341103","0.010720215319693981","-0.03796303625655207","0.04191161691917119","-0.10280758106504184","0.14562204292634676","-0.07611885902536841","0.04746797118433803","-0.045938107163253326"
"-0.007195178328516899","-0.01015720286323122","-0.03287416112782933","-0.06109917165948392","-0.04976926499677703","-0.017122216464419387","0.005360797509925035","-0.02550637177036344","0.02848972942052136","-0.034679917803600746","0.01772002548353413","-0.03824181413562444","0.008207047140235457","-0.025528939629764172","0.00967429578884317","0.019725034547486156","0.04038725036850377","-0.049524686091873465","0.03879732193456428","-0.04863599226872786","0.036658036541433486","-0.04022962548275619","0.01167352351549987","-0.039407896392080255","0.04256833728811671","-0.10204452380158419","0.1438280682970812","-0.07452492664137667","0.04478627257189953","-0.04374816269117266"
"-0.007483660471240611","-0.010479232501894515","-0.03274084962000467","-0.061090768534968656","-0.050269678979459415","-0.01783324968183278","0.005147422182715439","-0.02485504213336065","0.029472538471106147","-0.03576816549385216","0.018574261841522957","-0.03986753172960966","0.007567251562953667","-0.02639618869820727","0.009851503226202235","0.02032064300053392","0.04181613987309843","-0.05127669670241622","0.0400589329239429","-0.05090547892632685","0.03791115920818655","-0.041377313662504564","0.0116775456503121","-0.03998756239901262","0.04147985034585132","-0.09845975499311516","0.13598517922209546","-0.06893644143810519","0.040198324451181586","-0.04048609108948917"
"-0.007666772186646669","-0.010695908469311018","-0.032473352725120315","-0.0611183286930866","-0.0503053571708712","-0.018253544343398986","0.005029861504106781","-0.024021260061822376","0.029996496157107755","-0.03631582253071669","0.01906045981958529","-0.04070665957648571","0.0071102937409243325","-0.026966983923837423","0.009394098726541246","0.020142223881908953","0.041605277352494294","-0.05119788346733238","0.040047337822461476","-0.05137459075975785","0.037994431754118506","-0.041496107553893574","0.012318337655413973","-0.039724276210529166","0.04056479335724608","-0.0945182327961554","0.12799056638791342","-0.06458388794816754","0.037004202743816016","-0.036897903925008045"
"-0.007677951727886888","-0.010825542316235141","-0.03226796059128949","-0.06090776922636774","-0.050557800295015734","-0.018420184242784743","0.004799025743541241","-0.02368206587981131","0.031007907602403295","-0.03691234618030126","0.019394970365665676","-0.041424660450614714","0.006841501320071164","-0.026994400538296326","0.009391849107318849","0.020557314213416722","0.04195858692989662","-0.051645611417218865","0.04007781505632055","-0.05214283081749364","0.0376598317773965","-0.04138548822623306","0.011282428498659047","-0.039736616245417876","0.038223055521438246","-0.08887218081932227","0.1174672194289138","-0.0593820100259076","0.03206365997338901","-0.03359310603792548"
"-0.007832414704996973","-0.011104576584164357","-0.032104444342196614","-0.0608665815355531","-0.050824537328039744","-0.018828188081199196","0.004655984146886394","-0.02315935125203486","0.031640637965176854","-0.03743820941628957","0.02005313792180846","-0.04271533260983623","0.006148204403383484","-0.027211060948245547","0.008898762129112642","0.02036397568794629","0.04196921812890386","-0.05211287787039488","0.04082357068047984","-0.05299180146752871","0.03860830201700885","-0.041409616216250014","0.011338910387814233","-0.03928646726400862","0.03632350876419029","-0.0835489626262306","0.10757307875160256","-0.05417810248277877","0.026770402186979507","-0.02990156785077196"
"-0.008125536490042124","-0.011413942161431871","-0.03196906267218135","-0.06089773128268656","-0.0507732694503792","-0.01946458005229676","0.004708963698744295","-0.022457073131313898","0.03179248868003637","-0.03772968445899777","0.020879219421503573","-0.0446729787876507","0.0056419682387165715","-0.028044051559218297","0.007987229932905876","0.02082767684437796","0.04171948860994262","-0.052283906155100895","0.04147484920646691","-0.05311596117284715","0.038807062011482873","-0.04191538030951084","0.012828700366091916","-0.03855684765879759","0.03607833297958971","-0.07885753802171154","0.09879262519789173","-0.049020367734560574","0.023525986551516002","-0.025907167699977515"
"-0.008346825429118293","-0.011682093102997622","-0.031890569848918256","-0.06064958346614812","-0.050739006830017024","-0.01996328185911945","0.005012276288462236","-0.02149017171402723","0.03236639673038855","-0.03863533511625672","0.021475596835019012","-0.04626255939285884","0.005007756186721751","-0.02830568295256325","0.007685303607189109","0.021211851244773705","0.04206749973833812","-0.05293568143533789","0.04213170326538701","-0.0537077282612021","0.03970133749698667","-0.041558343536501424","0.013019017981351567","-0.03744159906112292","0.034818755970290605","-0.07236950405627429","0.08996920960089375","-0.04354226451688416","0.02017784820177594","-0.02217563227275459"
"-0.007762355707823508","-0.01108155317706955","-0.03237379812607584","-0.061719887849617745","-0.05124307306845429","-0.01865108062944968","0.005431684096470848","-0.023558223455225506","0.03173276966986474","-0.03867373557643261","0.021473390145534843","-0.045668619469155125","0.00574128602106827","-0.029158804377411102","0.0073801751116134295","0.022463427065398583","0.04062673151274859","-0.05068097852354381","0.03788824789945716","-0.049498272993673265","0.034327053891817616","-0.03762517131350569","0.009588223765030442","-0.03410964677696807","0.030106346351983046","-0.06428067771916059","0.0801110466042819","-0.03910720071841769","0.01586328825869281","-0.02203543333484992"
"-0.0075105148884903545","-0.010786388561480821","-0.03249439865733421","-0.06199390265014057","-0.0516279791293601","-0.017876102877936142","0.005514238569216733","-0.02465318186014591","0.031857793640013794","-0.03882603687875302","0.021940079762337028","-0.045865383052321754","0.0059271151259660815","-0.029836902872171223","0.007399773545269384","0.023372597248051345","0.039924045857378916","-0.04967520355809246","0.035005085657437485","-0.04688968763605106","0.030152822333287657","-0.03465932019965874","0.005962274864336225","-0.03169038304269135","0.02549017517690609","-0.055956200651790716","0.06748036226813739","-0.0335123072620212","0.010798959895133922","-0.020571539192156766"
"-0.007385492964513207","-0.010643738242603135","-0.03246651391997329","-0.06229880005499887","-0.0517216218152625","-0.0176956262315143","0.005346739823614346","-0.02512956591507574","0.0319377772427146","-0.03904704525130812","0.022334305150524036","-0.04614909266296613","0.005664978435830012","-0.030078608233509274","0.006812007982591878","0.023898658211562007","0.038283456563986906","-0.04850612094276834","0.032769434196676696","-0.04529627157422028","0.027877529491598246","-0.03291969826004855","0.003522848902077395","-0.029739371499906256","0.021709305435795745","-0.04962567904524831","0.05778616531886144","-0.029107465216761885","0.0065985454085331074","-0.01760581308208857"
"-0.007390855728743142","-0.010594581385189258","-0.03248478025129884","-0.06225880056170925","-0.05173616861735824","-0.017613572039281142","0.005251561233355603","-0.025049447059821584","0.0322971164333818","-0.03944971224746273","0.022796850339689118","-0.04701569297779579","0.00532088752387061","-0.030783076542076737","0.006443291917030608","0.024394413592673483","0.03798810252895801","-0.047952353112949125","0.03130714204645406","-0.04431302253347702","0.026584574075262272","-0.03138198125020564","0.0024923844157656687","-0.02754314396932868","0.018200102009375052","-0.04324223141762548","0.04824806669360132","-0.023532491697148217","0.0025978979597730822","-0.014391992455491769"
"-0.00752276012097128","-0.010644332756975934","-0.03234119765764177","-0.061918775257520584","-0.051829496518534184","-0.01798057002213909","0.005357820534322911","-0.024581518875588876","0.032391479504629346","-0.0395843252488158","0.023157021141678613","-0.04756762802769082","0.004855847735071195","-0.03082401335464055","0.005996614631370412","0.024428740220322015","0.037625557878159174","-0.04744408501118935","0.030847825214932068","-0.04364753098770785","0.02542486671476825","-0.03058041808939914","0.0023420953635534788","-0.026115195044146725","0.015867660107144684","-0.037615981473751614","0.038379679386756044","-0.01810381723302229","-3.973168342982364E-4","-0.010486674618008375"
"-0.0076501005116318644","-0.010710648762478767","-0.03241343653899227","-0.061918751307919614","-0.05186126620126026","-0.018418662207628448","0.005232710793031125","-0.02440227174273579","0.032782696547104945","-0.03990804505230061","0.023575934132695653","-0.048509712219246034","0.004340456616868549","-0.030800718029298013","0.00564483063352373","0.023879858271528664","0.037334563391007436","-0.04689243008741087","0.030070482083371236","-0.04297042767345105","0.024889981716040788","-0.029963143989036628","0.0020665067181882867","-0.024967008040122987","0.014453194416409305","-0.032126381455436295","0.028798814076275436","-0.013248020217562398","-0.004237283037713618","-0.007260111652176368"
"-0.007756322964420853","-0.010779242260393375","-0.0322858283072989","-0.061791847141708704","-0.05200893478067974","-0.01870134882927404","0.004911220850559362","-0.024016256163435955","0.03329930702798535","-0.040266869864553176","0.024161747891641536","-0.04917447048907425","0.00395804802041097","-0.030996712767087764","0.005345852736633017","0.02413452979162975","0.03721160820488176","-0.04669353182778366","0.029545941157301546","-0.0429196979628958","0.024395255974835273","-0.02973684774215196","0.0016235388502001367","-0.024422917371539482","0.012282037349310701","-0.026255413045093393","0.019133597725593664","-0.008794651296219716","-0.008303278629421207","-0.0031648238294135073"
