S_ID,Flow_Coef_1,Flow_Coef_2,Flow_Coef_3,Flow_Coef_4,Flow_Coef_5,DISTRICT_ID
312134,2230.487014,-48.627062,114.04376,57.030624,11.051011,3
312134,2381.337165,59.631084,-135.874747,87.267945,34.4427,3
312134,1616.83039,71.323395,273.554665,-74.652893,12.930966,3
312134,2040.62775,103.905687,-41.774514,-8.0742,72.225404,3
312134,1740.462702,-37.434824,143.277747,81.993264,35.33338,3
312134,2233.335252,82.133509,-132.082638,39.646068,67.920942,3
312134,1991.845555,-29.560051,141.467548,53.351773,26.919063,3
312134,2115.52165,89.072958,-124.866936,112.794219,3.574936,3
312134,1764.267037,-87.549309,187.228355,47.276209,35.122867,3
312134,1670.785034,-28.838588,105.737852,75.710555,27.941589,3
312134,1907.147993,121.612313,-148.827535,101.948958,54.657871,3
312134,1612.006102,-19.137085,104.740283,66.283293,14.615969,3
312134,1788.805935,188.104379,-221.002944,116.240056,18.987351,3
312134,1660.363594,48.715777,21.890697,109.904255,-78.421055,3
312134,1620.157863,195.398925,-188.263126,122.33122,26.050388,3
312134,1657.073449,-68.18111,101.047319,58.938132,49.843819,3
312134,1827.336084,105.006947,-167.882199,113.04973,56.541344,3
312134,1489.061869,-28.261263,171.907056,9.300397,65.915638,3
312134,1777.860564,145.811922,-213.944529,130.317248,51.870763,3
312134,1574.438501,78.136932,0.601223,61.200869,21.277676,3
312134,1540.888369,168.807092,-527.648738,219.050461,276.608452,3
312134,1704.091523,-33.866712,90.953292,118.209108,-9.490883,3
312134,1924.067928,117.310298,-208.917409,129.737315,84.589524,3
312134,1797.350388,-132.461757,183.764218,85.683408,-9.881491,3
312134,1963.359859,61.239585,-197.058695,152.674475,78.233717,3
312134,1715.929098,-64.660717,53.855861,88.698649,46.833243,3
312134,1758.434463,80.842677,-304.723023,152.074062,210.503998,3
312134,1750.008154,-99.892477,103.962841,56.519118,36.420274,3
312134,1864.604679,92.703234,-180.465215,111.206841,87.091833,3
312134,1428.613111,-50.352976,217.80933,-26.360575,25.597016,3
312134,2051.449101,19.137795,-133.543498,63.967836,131.149213,3
312134,1617.84258,-66.480202,85.161351,39.941219,71.373106,3
312134,1882.819747,97.68409,-165.438189,87.557635,64.690117,3
312134,1690.81218,-107.147857,117.071459,29.817581,51.858733,3
312134,1931.707042,6.403299,-155.054761,78.411541,91.537482,3
312134,1441.073831,-45.570752,61.836054,66.640573,29.996466,3
312134,1542.475848,108.680825,-277.84663,88.033288,181.124466,3
312134,1557.204435,-49.656487,98.285056,24.075666,55.375664,3
312134,1874.304231,52.16341,-177.578349,77.600069,110.026715,3
312134,1531.76219,-62.723973,95.921679,97.663517,30.010741,3
312134,1819.468806,39.246857,-133.069353,68.44089,86.085677,3
312134,1949.245059,-42.495057,-15.415663,40.084628,93.599955,3
312134,1788.127981,44.211193,-186.403288,75.73098,98.875666,3
312134,1596.761242,-60.2992,125.897034,26.305092,56.504202,3
312134,1827.755679,42.235167,-170.170476,61.926146,121.92292,3
312134,1960.226211,-389.409772,-136.328601,-34.151874,-43.262944,3
312134,1727.7132,124.637483,-118.222936,-27.711872,136.741929,3
312134,1540.675109,-66.16954,119.239104,21.027766,54.727457,3
312134,1622.72064,131.303827,-139.614511,50.681963,64.22763,3
312134,1560.442455,-93.717772,62.92315,70.682839,33.614397,3
312134,1712.236574,113.066675,-246.346674,13.928668,28.05935,3
312134,1507.796827,-59.049767,112.827171,28.539973,25.436852,3
312134,1686.703072,124.834596,-216.530032,87.487371,69.865132,3
312134,1547.634122,-24.143939,39.351977,5.345771,43.540781,3
312134,1740.904279,103.249394,-216.195952,55.105526,130.442711,3
312134,1600.206544,-62.686138,43.822843,36.913904,57.177724,3
312134,1768.361878,141.482437,-197.251012,93.045159,19.301341,3
312134,1318.863929,7.271566,229.990852,-137.122265,6.285485,3
312134,1918.808333,33.608673,-91.557539,6.411716,176.304897,3
312134,1802.458687,-79.672439,86.627088,42.035611,68.821218,3
312134,1957.98115,80.748924,-132.030171,74.281655,82.004641,3
312134,1695.381234,-40.447998,151.450671,-8.046837,29.531436,3
312134,1695.381234,-40.447998,151.450671,-8.046837,29.531436,3
312134,1874.331112,115.285914,-145.376951,70.363058,52.811362,3
312134,1544.501141,-15.95529,97.419388,16.050336,-3.965298,3
312134,1897.106836,84.034954,-167.947131,106.215998,36.729553,3
312134,1545.272051,3.571784,132.51234,7.389812,47.787127,3
312134,1774.694808,138.189414,-193.961154,139.226464,34.212082,3
312134,1769.732263,-84.395993,127.072602,5.922449,45.915481,3
312134,1887.368338,65.483079,-207.410478,134.331277,85.385823,3
312134,1562.010324,-49.228487,80.311476,47.743749,21.902972,3
312134,1745.695534,144.90517,-198.887311,148.159981,38.915452,3
312134,1669.736864,-40.602685,103.935782,50.638808,15.251847,3
312134,1794.950649,156.316144,-250.402925,162.947861,34.614674,3
312134,1810.981836,-93.510941,86.823637,49.417327,25.551885,3
312134,1893.622225,100.848587,-214.461327,144.596137,77.672919,3
312134,1884.31891,-27.358175,-3.39068,80.487649,56.973905,3
312134,1832.989634,111.854405,-217.337667,147.561677,55.414733,3
312134,1732.207218,-51.229472,62.593387,64.013519,23.690907,3
312134,1830.58822,128.884147,-216.631953,151.749037,49.317806,3
312134,1795.928712,-19.605037,69.894739,100.908031,-9.925391,3
312134,2077.387786,109.514582,-162.856784,104.288915,-25.524436,3
312134,1859.347791,-32.583801,133.979552,-1.907922,25.710629,3
312134,2084.054709,87.457008,-91.806359,38.974272,49.410529,3
312134,1625.076477,245.938571,-16.417179,-35.480425,23.021457,3
312134,1613.603573,197.364018,-128.417113,-5.342111,-48.942647,3
312134,1932.355946,12.959444,36.619991,112.918866,-55.749622,3
312134,2184.261549,45.910699,-137.585927,99.960197,60.802203,3
312134,1823.026327,36.24087,55.026406,50.343347,-5.050813,3
312134,2221.705164,93.48821,-111.96903,71.974518,-11.396618,3
312134,1367.794076,116.959395,97.45415,21.384266,-69.638212,3
312134,1810.383031,184.460326,-84.831425,-19.919386,-2.34082,3
312134,1270.135924,323.013402,36.447111,11.348194,-54.532235,3
312134,1665.894256,225.310368,-65.883499,16.002046,-15.15238,3
313159,1105.28608,119.036337,146.484018,38.622673,-14.047564,3
313159,1574.053853,168.845644,-4.983758,17.220132,20.95752,3
313159,1272.415926,-33.680631,274.053638,28.436223,70.999295,3
313159,1752.107142,-32.458454,-42.341452,12.685641,-44.636223,3
313159,1260.886343,-81.760718,146.53015,-14.377605,-33.184356,3
313159,1429.950353,189.258695,18.363207,-24.045925,30.72063,3
313159,1357.061484,-128.692589,142.369159,-12.250767,6.714593,3
313159,1588.609611,67.107204,-47.528536,-7.453506,-27.168471,3
313159,1179.784407,-94.687971,172.070161,7.324546,-36.024847,3
313159,1797.007683,-108.535315,-134.351213,-108.21378,201.174688,3
313159,1588.688984,-127.656791,134.516278,3.652919,-50.666302,3
313159,1816.580603,124.524085,-41.73875,51.541942,29.964425,3
313159,1068.909815,-69.150244,260.716825,-83.503695,-21.430559,3
313159,1431.020345,20.888887,-3.799073,-99.331684,33.532881,3
313159,1075.746703,-144.867228,138.529162,43.614756,22.444321,3
313159,1674.370688,135.968561,-40.270629,3.695251,54.134362,3
313159,1230.073183,-91.051053,112.097991,56.069114,-59.304688,3
313159,1522.382649,9.850893,-48.245178,4.457475,-34.215957,3
313159,1097.570693,-181.902393,224.257695,5.474263,-16.690813,3
313159,1002.475095,-138.844802,118.777753,26.035486,13.635895,3
313159,1234.257598,184.067045,19.697825,0.900335,91.825738,3
313159,967.962332,-123.363879,104.648199,42.682045,16.082728,3
313159,1162.973255,251.955725,-43.858948,-26.004278,87.053358,3
313159,1148.029521,-115.80271,38.59827,45.292075,-73.367844,3
313159,1044.658259,242.450396,-11.861547,22.089553,74.574513,3
313159,887.499912,-58.49595,247.12387,70.86029,51.058564,3
313159,1182.740284,157.567424,33.578951,5.626832,116.821264,3
313159,837.634039,-72.425921,254.196813,74.873358,83.655568,3
313159,1288.819008,41.033302,-94.019497,20.292711,8.89851,3
313159,896.78287,60.343899,118.006269,48.247637,103.221217,3
313159,951.304476,205.689846,-365.324473,140.746762,314.897438,3
313159,903.09128,14.900191,243.42336,97.485863,2.400179,3
313159,1385.784518,2.419779,-90.995292,-2.495744,47.566183,3
313159,1091.769779,-246.823414,191.077891,61.112019,-55.046009,3
313159,1378.621058,-36.121038,-33.535629,0.881865,41.243445,3
313159,968.027299,-142.653863,122.315503,47.907391,-34.813895,3
313159,1184.031271,1.602673,-144.905067,13.393267,191.231584,3
313159,1048.01897,-185.922394,159.133608,13.850019,-37.310363,3
313159,1208.465781,140.945451,24.929511,14.247314,121.934294,3
313159,711.760259,-64.923276,322.463281,-30.334992,98.269832,3
313159,1489.527153,-98.12459,-79.998344,-44.612257,127.103021,3
313159,903.302613,-152.131788,108.89154,-5.724529,9.205071,3
313159,1074.285733,170.19364,-33.429276,66.823019,87.746312,3
313159,946.863236,-231.034175,173.59942,-2.174144,17.684337,3
313159,1216.025333,15.891986,1.71049,48.724193,101.595011,3
313159,589.442197,-40.721163,225.738296,30.086905,62.415751,3
313159,1084.995073,-19.201308,-153.023379,-23.071908,157.766832,3
313159,613.598691,-256.926921,240.267238,-83.199584,-65.031261,3
313159,1156.413333,90.613714,-10.470422,29.042197,130.548958,3
313159,988.009636,-206.394784,115.551592,41.975475,-11.685509,3
313159,1087.426669,120.887169,-16.461483,69.150552,67.573758,3
313159,1275.587436,-37.794374,71.629636,36.143809,134.407378,3
313159,1332.965633,-53.917575,-62.571179,-49.155515,82.448005,3
313159,1029.200491,-184.978247,142.115491,-27.226199,9.419156,3
313159,1377.622627,-89.626651,-54.503172,-56.153927,106.479855,3
313159,144.340307,169.243727,-256.321919,345.503584,155.389794,3
313159,658.882964,-8.757445,-53.026565,-99.078491,62.782792,3
313159,810.815805,-84.325205,244.822604,5.103279,102.272004,3
313159,1254.118286,-45.851697,-53.475625,-50.471682,51.387538,3
313159,796.687997,-89.660307,168.96903,70.888407,70.201653,3
313159,1116.067021,141.242469,-68.941791,-34.028221,94.504261,3
313159,737.861634,-338.724646,73.254436,-76.072344,-56.617503,3
313159,1108.474542,151.062824,-40.00522,-3.409801,123.724773,3
313159,733.90248,-6.316722,181.169942,19.235408,79.474588,3
313159,1316.316912,-47.151253,-107.477631,-29.107384,88.33218,3
313159,814.64925,-43.337017,178.434053,41.428163,69.49885,3
313159,1342.708369,-19.721542,-104.247532,1.717655,8.065477,3
313159,569.512949,13.751698,343.170609,-136.476518,47.606062,3
313159,1382.163561,-74.989375,-26.81192,-71.28297,137.291905,3
313159,1108.983026,-226.89592,167.010943,-6.684519,19.962017,3
313159,1434.10896,-40.487133,-49.116931,-28.936663,64.080531,3
313159,932.294977,-269.142303,74.954778,-43.066943,50.832267,3
313159,1294.047338,-153.125172,-72.852479,-158.411431,-41.520946,3
313159,765.43569,-33.13321,253.072691,33.828211,-28.530995,3
313159,1336.717784,203.525628,13.854216,-4.308817,50.973376,3
313159,970.805697,-93.162072,187.483467,2.026232,12.464182,3
313159,1387.169076,10.089593,-48.563311,27.995846,44.347148,3
313159,1154.674606,-185.78279,184.519191,-16.581531,10.489633,3
313159,1228.581173,102.707086,-20.245823,89.122637,102.318999,3
313159,698.166233,-46.89823,264.981177,76.104534,24.747786,3
313159,1134.126891,177.787751,-2.324879,88.488793,55.222956,3
313159,1014.567347,-103.564962,210.5057,8.86286,-49.308298,3
313159,1349.528265,48.938759,-34.48246,19.389319,13.767003,3
313159,1213.199307,-152.970281,151.063278,13.373658,-24.502557,3
313159,1227.114942,154.135309,-15.993966,46.039881,91.420282,3
313159,1061.162053,28.379175,92.80969,95.855509,61.469658,3
313159,1182.8538,161.782047,-12.804461,78.964524,69.74416,3
313159,884.484298,-7.670181,207.451563,77.700545,25.901987,3
313159,1171.658014,177.703016,-5.529686,66.976762,68.569604,3
313159,1131.473025,-75.521891,137.75176,79.470807,-85.952795,3
313159,1441.19196,149.431709,26.700686,46.029776,-15.622256,3
313159,1249.981831,-147.081727,113.037532,-20.431018,-30.286045,3
313159,1513.870819,-10.790731,25.790379,-50.844076,2.256231,3
313159,1009.670911,275.201483,54.933121,-43.379564,-9.085378,3
313159,1121.82501,260.144642,5.366773,-75.434652,-46.44155,3
313159,1061.901106,72.339445,183.329414,138.639701,-70.469632,3
313159,1463.505944,119.123265,46.703971,31.421876,35.740981,3
313159,1022.900763,126.323671,152.962588,52.39899,-30.480081,3
313159,1581.914152,32.078658,-34.287983,-15.715054,-54.805744,3
313159,522.582791,149.685194,197.684793,39.974369,-56.289731,3
313159,1230.547523,86.549013,7.318714,-100.354013,-58.553647,3
313159,883.61573,184.883577,7.6562,-18.735994,-105.729825,3
313159,1130.816178,293.243368,44.476559,-25.274538,12.442224,3
314768,890.795355,63.574639,201.272642,47.553276,-22.61173,3
314768,1390.449926,144.857889,51.657206,9.342781,34.643952,3
314768,1057.497992,-77.768271,367.423716,12.162642,76.518375,3
314768,1522.773113,117.086658,90.260021,53.820652,-15.633871,3
314768,897.44464,-10.739776,301.514352,53.491329,21.799663,3
314768,1276.602423,165.078492,76.887821,-26.100969,39.220001,3
314768,1014.896615,-23.993993,312.318369,49.616246,36.212106,3
314768,1309.520857,224.210998,75.33918,49.04957,5.554995,3
314768,821.29519,-34.333993,335.418307,81.622691,25.047424,3
314768,1568.217325,9.481597,-46.965788,-101.114965,300.126394,3
314768,1368.063212,-62.420264,290.116018,72.572624,-32.230181,3
314768,1368.063212,-62.420264,290.116018,72.572624,-32.230181,3
314768,1647.697649,130.629416,27.012958,38.723202,21.878247,3
314768,709.227045,76.202229,426.854002,-35.288515,-3.937744,3
314768,1145.382049,199.713065,142.479136,-82.636737,73.653612,3
314768,699.108404,-44.77866,317.634845,138.296706,48.516568,3
314768,1414.662485,145.153652,43.762895,-22.933732,66.930055,3
314768,889.386189,31.664431,255.321258,131.049497,-27.167413,3
314768,1271.488821,157.630201,105.343187,26.703269,33.378035,3
314768,740.572004,-84.229933,403.678349,71.739768,25.164307,3
314768,640.332119,-49.002932,263.925431,80.819285,81.874827,3
314768,1041.825268,170.594846,76.923664,-11.447952,77.743517,3
314768,576.38616,-38.029543,271.728547,96.422321,68.249147,3
314768,970.456627,245.030612,35.609821,-37.942608,69.465656,3
314768,872.402077,-20.020922,157.531925,124.41318,-50.243921,3
314768,872.076089,236.241819,62.688545,5.365891,58.793613,3
314768,691.801234,-94.3989,298.63484,89.08936,41.668671,3
314768,978.858746,158.534779,81.352471,-2.053254,93.156122,3
314768,978.858746,158.534779,81.352471,-2.053254,93.156122,3
314768,600.902629,-104.933719,326.77169,84.729434,74.293556,3
314768,977.434875,200.61913,7.41075,58.439226,59.657524,3
314768,702.860123,17.224402,187.748414,51.688585,88.483729,3
314768,790.6556,182.55622,-317.651533,120.146027,344.534192,3
314768,706.098891,-27.998732,315.276154,110.125598,-23.830842,3
314768,1135.616586,141.238908,17.744827,42.146341,90.87569,3
314768,757.251221,-185.612136,356.157358,117.038133,11.986373,3
314768,1128.869399,78.865072,66.094135,42.736743,108.355137,3
314768,595.63032,-39.435384,261.547721,106.469999,31.294026,3
314768,901.083593,148.893618,-49.599753,39.626735,269.974737,3
314768,698.965523,-89.867354,305.72145,90.523074,-4.883076,3
314768,1024.42814,152.098485,94.7426,-11.244127,105.761026,3
314768,522.03817,-79.656275,378.731214,-13.31336,75.075324,3
314768,1197.958251,46.311721,32.066747,-12.978475,197.496531,3
314768,481.35296,-77.85685,259.953483,56.636985,67.124518,3
314768,916.246255,135.604521,65.663376,-2.049721,91.66899,3
314768,586.018482,-207.599892,347.69121,57.873339,80.66749,3
314768,1025.076111,-7.415607,76.746887,31.923982,126.909883,3
314768,395.270116,-108.042732,290.527185,46.513667,61.546156,3
314768,697.223152,139.945519,-64.949986,23.972378,233.882743,3
314768,504.150679,-87.4885,303.542858,35.911146,85.658301,3
314768,962.34059,73.808369,33.203482,16.141802,150.414461,3
314768,577.517879,-128.300405,235.282705,132.009843,14.469197,3
314768,973.656256,67.111908,58.823045,11.453904,101.242609,3
314768,1091.020499,-66.651549,134.100904,32.830675,121.433296,3
314768,1035.120672,66.076253,35.289058,13.727331,129.924483,3
314768,583.60414,-92.971638,296.763231,45.347766,46.977014,3
314768,1000.238287,44.076735,64.075624,-5.243928,186.574948,3
314768,553.694159,-61.058852,286.612594,-0.526816,65.379933,3
314768,1025.878125,134.387165,59.999389,-50.624696,118.281577,3
314768,595.833612,-114.576742,316.045124,5.194857,70.690406,3
314768,880.14754,115.499479,55.139705,-6.089255,87.597818,3
314768,632.689592,-123.108161,226.274585,91.9381,53.251454,3
314768,967.268175,119.801304,-14.447338,-39.650373,90.267593,3
314768,530.05982,-78.391449,275.160332,60.427147,19.208728,3
314768,897.893233,148.372965,28.184361,-6.881695,109.45595,3
314768,529.898208,-50.864642,244.39926,29.510567,71.963059,3
314768,964.056581,120.826294,9.433637,-4.25572,156.068479,3
314768,598.886419,-72.292987,226.461335,66.750117,42.34233,3
314768,1000.602032,141.717522,17.093812,12.408704,89.582323,3
314768,367.932512,14.4462,387.297074,-122.331602,28.561486,3
314768,1036.436858,74.443053,103.232181,-47.539556,222.282175,3
314768,713.449114,-139.375204,357.736356,35.904897,92.699287,3
314768,1146.347646,90.129824,87.739257,24.430939,90.317803,3
314768,602.615059,-13.739434,379.504311,-64.426658,-6.134114,3
314768,974.125281,109.13704,95.250249,-56.021837,107.121328,3
314768,563.507961,-49.805803,326.86169,39.691809,-42.202046,3
314768,563.507961,-49.805803,326.86169,39.691809,-42.202046,3
314768,563.507961,-49.805803,326.86169,39.691809,-42.202046,3
314768,1075.379173,120.60787,78.465101,19.350637,76.455518,3
314768,553.56847,-30.5957,333.774387,50.411679,47.754409,3
314768,1013.90175,133.430703,61.611046,54.012946,104.623668,3
314768,698.509627,-87.18282,348.318922,42.681216,59.6683,3
314768,1039.236342,89.464191,73.65779,52.610298,141.714862,3
314768,493.389835,-76.521725,316.919831,99.174427,1.721244,3
314768,962.826865,166.985575,66.110524,59.164453,74.89569,3
314768,536.184312,-14.201959,329.028386,69.694816,-11.909264,3
314768,969.025352,166.320449,55.737478,64.388928,57.247979,3
314768,812.341706,-90.056404,277.395271,72.763915,8.722884,3
314768,1033.305296,137.417812,66.560195,22.870232,104.908199,3
314768,824.327882,-7.99819,177.57622,88.459579,39.014747,3
314768,994.016433,145.471203,61.296204,54.36283,89.258192,3
314768,665.102581,-41.213434,267.76036,92.854752,-1.206611,3
314768,995.445546,166.121637,67.042587,42.63344,82.11766,3
314768,733.300434,4.732181,299.300322,132.141107,-63.556569,3
314768,1239.226758,142.502288,78.737434,46.02096,-26.764995,3
314768,894.690122,-49.762813,273.842889,44.014676,-15.227002,3
314768,1242.77367,119.117986,168.780252,-39.520013,60.760261,3
314768,824.956695,245.21161,100.797947,-27.115824,-10.511273,3
314768,956.669576,258.057333,70.970108,-88.208692,-51.678511,3
314768,819.036921,59.779221,242.336882,163.399648,-90.202022,3
314768,1300.105556,98.855569,135.627104,9.541606,28.687573,3
314768,820.54019,51.9497,233.044517,85.959329,-47.971855,3
314768,1294.957474,195.265821,102.028848,-8.334399,2.527901,3
314768,304.825162,136.119721,284.921273,13.391503,-61.872644,3
314768,874.679429,278.506586,125.522403,-72.009482,-44.910829,3
314768,469.29661,342.32123,95.591538,47.846356,-67.889612,3
314768,932.310759,285.338923,107.307323,-60.366958,15.080417,3
314780,477.911687,138.470993,308.638595,20.537502,-14.384157,3
314780,1063.920898,193.486376,140.101154,-26.743811,48.820786,3
314780,659.678709,-30.457579,484.239026,-22.117268,74.784907,3
314780,1176.744112,178.957245,159.499925,20.66786,-21.428791,3
314780,468.334985,34.765897,447.221766,28.641037,16.919981,3
