S_ID,Flow_Coef_1,Flow_Coef_2,Flow_Coef_3,Flow_Coef_4,Flow_Coef_5,DISTRICT_ID
312133,2584.245151,-89.91802,177.439332,-38.651766,-68.931962,3
312133,2727.53359,34.306943,10.698677,-5.875164,5.125812,3
312133,2419.500645,-173.937569,180.121896,0.452275,-12.170827,3
312133,2637.142641,-41.326281,27.578483,45.313383,-0.624758,3
312133,2214.566765,-144.982445,276.329453,-32.161261,-67.80241,3
312133,2661.286678,-41.94445,47.376208,31.576619,-101.590766,3
312133,2496.02718,-124.961467,154.254127,17.858786,21.673485,3
312133,2743.227108,28.72905,7.543855,26.970876,-4.915508,3
312133,2479.633162,-149.780408,213.85706,-22.12603,-22.114735,3
312133,2479.633162,-149.780408,213.85706,-22.12603,-22.114735,3
312133,2479.633162,-149.780408,213.85706,-22.12603,-22.114735,3
312133,2770.868771,-75.580654,-131.471175,127.703167,-226.868333,3
312133,2310.437344,-173.46294,254.535142,7.750622,-54.536279,3
312133,2538.530021,14.089559,8.902013,63.037438,-35.298291,3
312133,2038.685883,-146.253923,315.587574,-51.69979,-139.218387,3
312133,2413.117348,11.942309,58.549299,47.874954,-67.743858,3
312133,2514.275728,-176.539558,221.326021,-31.538664,-40.951028,3
312133,2783.369601,3.881686,-53.892291,68.166004,37.417487,3
312133,2247.860733,-230.227988,270.201126,9.011369,-81.528761,3
312133,2426.063743,14.598864,8.228869,90.000139,28.902593,3
312133,2186.239202,-170.425106,245.369644,16.57082,-22.333807,3
312133,2230.289124,-159.291723,165.021088,29.246432,-72.401927,3
312133,2385.337311,42.700454,-17.86111,56.62416,36.769872,3
312133,2088.713722,-60.099338,153.001194,-4.940941,-58.419467,3
312133,2145.575074,98.538007,-229.891102,254.973154,-113.459372,3
312133,1982.027341,-133.222302,180.592098,39.5888,-9.612367,3
312133,2193.763284,75.721862,-40.117704,72.551858,-5.345655,3
312133,2205.388084,-177.870461,179.712585,37.607837,-77.416452,3
312133,2401.231974,36.152784,-50.210065,100.170159,54.17922,3
312133,2207.058591,-186.654928,168.590939,56.240749,-34.521125,3
312133,2362.045089,30.191014,-59.388947,97.280678,-13.507661,3
312133,2238.242076,-198.891383,213.087258,10.901419,-100.025253,3
312133,2396.519545,34.964162,-45.279306,91.642405,-18.926271,3
312133,2139.467752,-145.350262,170.06683,28.830873,-20.432232,3
312133,2286.879136,81.967997,-45.633046,93.19232,41.518919,3
312133,2252.941038,-230.683764,190.966037,24.806673,-36.237759,3
312133,2368.568892,9.287793,-26.488994,119.104214,-1.690289,3
312133,2180.177027,-169.984423,176.518836,22.229664,-85.7433,3
312133,2163.781643,88.911103,-125.299954,201.306716,-46.794313,3
312133,2250.069266,-252.024631,158.91344,60.205126,-38.58454,3
312133,2371.740029,-31.197477,-2.25379,82.621465,-95.830234,3
312133,2149.477128,-200.25287,237.208627,-70.75994,-134.058672,3
312133,2149.477128,-200.25287,237.208627,-70.75994,-134.058672,3
312133,2558.726601,-31.740501,-25.46027,85.848873,-72.490752,3
312133,2799.281308,-193.522364,38.663813,62.107017,29.113546,3
312133,2904.901465,-74.339577,-47.990003,64.648103,-47.690485,3
312133,2705.51395,-226.861878,70.573388,62.522107,-33.551483,3
312133,2879.936104,-102.849533,-63.994464,86.502697,-62.139637,3
312133,2295.70364,-142.91838,61.464117,37.15438,-7.223672,3
312133,2295.70364,-142.91838,61.464117,37.15438,-7.223672,3
312133,2387.121465,-6.677795,-154.921929,173.123444,-45.548964,3
312133,2372.745448,-249.871348,145.294343,17.030136,-84.243001,3
312133,2512.23233,-37.942849,-69.588619,77.182169,-27.543951,3
312133,2194.158651,-172.468476,147.638199,16.057956,-65.296575,3
312133,2444.798233,-9.240328,-43.516762,78.480539,-61.523381,3
312133,2565.380542,-87.741208,-10.757989,73.804421,-101.573124,3
312133,2448.835473,-9.412691,-128.392552,114.54962,-40.852813,3
312133,2333.333821,-209.543948,107.946936,57.987714,-63.355469,3
312133,2542.83493,-38.02179,-58.999497,56.783269,-93.898426,3
312133,2452.072094,-183.374302,107.044207,14.519211,-89.751859,3
312133,2611.210548,-16.685331,-71.948246,72.821063,-27.02846,3
312133,2454.390198,-204.867227,65.01815,59.278309,-90.296678,3
312133,2571.745875,-27.96833,-102.220626,115.346946,-70.879996,3
312133,2178.690561,-159.608434,161.183893,6.153438,-105.090932,3
312133,2351.182514,4.64699,-39.100092,80.447113,-32.752238,3
312133,2144.533409,-131.372387,147.640525,-1.777526,-82.28596,3
