S_ID,Flow_Coef_1,Flow_Coef_2,Flow_Coef_3,Flow_Coef_4,Flow_Coef_5,DISTRICT_ID
312133,1824.534778,29.736724,45.96012,44.004654,57.866614,3
312133,2132.400746,79.16905,-17.363652,23.927621,-21.187295,3
312133,2029.535732,-77.997396,218.355812,16.045265,-12.52759,3
312133,2324.786303,50.754952,-8.735956,80.476917,64.112926,3
312133,1905.038307,-4.49056,242.618848,-17.654701,-46.17702,3
312133,2344.348774,22.579218,20.829294,60.148432,-95.239246,3
312133,2042.453406,-48.354267,187.575602,25.975297,-25.886148,3
312133,2264.897677,93.133256,-21.169014,57.898168,10.919664,3
312133,1978.652034,-85.167969,192.907842,54.825868,12.927089,3
312133,2395.909646,-62.24695,-105.762613,108.188446,-180.54661,3
312133,1541.635683,-388.8222,61.668875,-113.356734,14.822745,3
312133,1888.542043,-303.755457,-188.153673,-85.18415,115.85328,3
312133,1888.542043,-303.755457,-188.153673,-85.18415,115.85328,3
312133,1759.45512,64.863432,209.419909,-56.430407,18.527949,3
312133,2062.428629,62.23642,50.017989,71.838424,-102.054527,3
312133,1778.49835,-70.923833,282.581798,50.795491,-130.442474,3
312133,2119.788478,78.02876,-28.416554,80.014676,13.003912,3
312133,2171.441368,33.579021,-17.049455,92.023069,-73.589855,3
312133,1793.513948,-143.079585,257.212359,51.085797,-23.857747,3
312133,1795.327357,-84.430662,187.378222,59.404068,-22.829889,3
312133,2047.345783,45.887113,-28.014665,81.024745,2.081895,3
312133,1694.347991,-69.892289,177.691041,72.791245,-15.078684,3
312133,1957.169351,111.731491,-40.157919,80.18758,-5.334811,3
312133,1470.180271,1.938167,123.966959,72.937684,39.71771,3
312133,1761.498397,62.752463,-113.437974,153.189427,28.219544,3
312133,1706.032276,-0.565217,129.197498,35.990042,-0.772563,3
312133,1804.310454,114.816996,-314.022717,287.557552,-32.158121,3
312133,1667.198934,-45.042513,161.461228,58.41489,-10.706338,3
312133,1903.67915,79.049514,-115.782056,143.003912,2.044747,3
312133,1698.306258,-129.867101,184.391799,54.964595,-15.071529,3
312133,1934.672438,38.995707,-123.251489,140.732087,-28.674088,3
312133,1821.971408,-49.826074,192.258791,56.708896,-13.488492,3
312133,1937.412308,24.695647,-32.117601,145.447756,-34.536139,3
312133,1751.29604,-67.408155,165.052796,58.350432,-6.887495,3
312133,1899.419569,62.026143,-141.75593,180.913213,-19.921747,3
312133,1626.290499,-57.354608,188.751181,49.527294,-11.230215,3
312133,1772.019463,75.605699,-156.299702,199.465761,-125.185502,3
312133,1610.536803,-15.1774,202.308587,-0.819106,13.368885,3
312133,1941.944242,44.865774,-9.038972,105.236312,-14.988302,3
312133,1458.218373,-7.37287,251.574123,-59.090784,13.425846,3
