S_ID,Flow_Coef_1,Flow_Coef_2,Flow_Coef_3,Flow_Coef_4,Flow_Coef_5,DISTRICT_ID
312133,2317.515315,-89.461967,39.853468,30.013566,16.150555,3
312133,2605.925446,1.404389,-96.591453,47.726685,33.067177,3
312133,2435.650399,-136.676862,90.016911,19.203399,41.989383,3
312133,2647.113262,-20.83313,-35.92393,47.980547,44.597723,3
312133,2425.82159,16.812443,-11.46826,3.924371,62.995702,3
312133,2681.101286,-52.353285,-39.183604,27.944294,65.742754,3
312133,2456.206551,-126.426271,70.708506,90.494342,70.808559,3
312133,2618.067668,-30.739326,-53.165247,46.866354,51.523137,3
312133,2083.498945,-283.823325,4.210978,26.055614,-44.892097,3
312133,2681.921761,-150.687171,-186.251916,-61.617166,287.343816,3
312133,1288.311163,-314.259824,-4.601222,46.093358,-100.320924,3
312133,1516.946551,-199.553608,-153.150734,21.419106,-107.130385,3
312133,1133.857147,-325.903219,92.07475,-75.120958,-52.394294,3
312133,1400.999615,-213.022594,-74.978846,-71.571287,-47.30968,3
312133,2373.587889,-142.380064,152.793573,59.536413,58.062267,3
312133,2480.808562,-15.428924,-69.370918,76.552595,47.458945,3
312133,2324.765503,-153.697827,97.815703,40.949954,35.73974,3
312133,2464.033788,-13.856184,-98.370823,66.197224,57.702384,3
312133,2225.40953,-138.079655,64.404145,55.425867,41.560736,3
312133,2218.442039,-165.489925,47.865963,60.208706,62.335833,3
312133,2446.324536,-40.962849,-116.195426,49.029541,80.946456,3
312133,2148.377687,-136.231786,13.57155,40.35058,27.392324,3
312133,2343.938765,-5.618847,-127.873937,76.655688,46.083401,3
312133,2010.983778,-30.46484,-39.854714,62.008926,23.707015,3
312133,2102.081216,74.765775,-305.583651,133.12557,146.205449,3
312133,2168.874784,-136.084542,7.631949,54.247411,42.095951,3
312133,2338.285846,0.255301,-100.729655,47.648164,44.596199,3
312133,2228.727398,-154.760443,41.645804,70.716201,31.567552,3
312133,2362.152407,-33.945577,-148.912368,32.109157,55.619371,3
312133,2165.370833,-139.886897,79.209784,32.894801,41.10408,3
312133,2347.564035,-69.863141,-82.038873,48.056708,72.011907,3
312133,2191.631578,-140.362483,80.230893,57.579028,29.822322,3
312133,2312.356992,-10.259519,-90.576621,63.700065,85.874708,3
312133,2231.879194,-222.973057,55.343747,70.622385,36.383586,3
312133,2315.46896,-55.377711,-130.116074,85.583173,82.866824,3
312133,2182.633144,-207.265332,65.012772,34.813757,91.059499,3
312133,2206.565172,-55.274119,-204.386513,87.367996,208.635918,3
312133,2168.743674,-180.712096,91.721194,48.561515,55.963109,3
312133,2270.049259,-38.043938,-61.07809,47.575841,97.934901,3
312133,2032.896452,-180.219186,110.221398,-6.723767,30.272444,3
312133,2377.945743,-91.161944,-68.138531,11.596079,110.709895,3
312133,2179.947278,-191.528558,24.052351,32.990872,42.282387,3
312133,2327.363937,-72.771579,-110.330368,79.115076,69.907835,3
312133,2160.174689,-203.724137,53.007302,13.224021,63.417678,3
